CGC_HOSP,RAZAO,UF_ZI,CMPT
73696718000219,INST ADV ESTE BRASPREV ASSIST SAUDE HOSP ADV SILVESTRE,33,201505
73711236000100,PRO MEDICA LTDA,22,201505
73976722000150,HOSPITAL MATERNIDADE RIBEIRO CRUZ LTDA,29,201505
74026501000183,CLINICA E MATERNIDADE IRAMAIA LTDA,29,200801
74064627000142,SOCIEDADE HOSPITALAR VITORIA LTDA,51,200801
75095679000220,UNIVERSIDADE FEDERAL DO PARANA,41,201505
75095679000572,UNIVERSIDADE FEDERAL DO PARANA,41,201505
75097428000101,HOSPITAL PINEL LTDA,41,201505
75225425000106,CLINICA DE ORTOPEDIA E TRAUMATOLOGIA DE LONDRINA LTDA,41,200801
75229021000182,CLINICA PSIQUIATRICA DE LONDRINA LTDA,41,201505
75255091000105,CLINICA MEDICO SOCIAL RURAL,41,201503
75266155000173,NILSON C BINDER E CIA LTDA,41,201505
75349795000147,FUNDACAO HOSPITALAR DE ASTORGA,41,201505
75354621000172,SANTA CASA DE MISERICORDIA DE ABATIA,41,201505
75367268000165,SANTA CASA DE MISERICORDIA DE ENGENHEIRO BELTRAO,41,201505
75379024000100,HOSPITAL E MATERNIDADE SANTA TEREZINHA LTDA,41,201505
75400721000198,ARAUJO FERREIRA E CIA LTDA,41,200801
75403287000108,IRMANDADE DA SANTA CASA DE ARAPONGAS,41,201505
75433334000158,HOSPITAL BENEFICENTE SAO JOSE DE CAIBI,42,201505
75438655000307,FUNDACAO HOSPITALAR MUNICIPAL DE CORREIA PINTO,42,201505
75444471000198,HOSPITAL SAO ROQUE SOCIEDADE BENEFICIENTE DE LUZERNA,42,201505
75511469000194,ARIEL DE BARROS MENEZES LTDA,41,200801
75518530000125,CLINICA SANTA CRUZ LTDA,41,201505
75524157000115,HOSPITAL NOSSA SENHORA CONSOLATA,41,201505
75526756000178,HOSPITAL SAO JUDAS TADEU DE MANGUEIRINHA LTDA,41,201505
75538389000122,JOSE ACACIO HNATUW,41,201505
75574418000101,HOSPITAL E MAT SANTA MARCELINA LTDA,41,201505
75584193000174,HOSPITAL E MATERNIDADE SANTA CRUZ LTDA,41,200801
75591081000140,HOSPITAL CRISTO REI DE QUEDAS DO IGUACU LTDA,41,201505
75608547000173,ASSOCIACAO HOSPITALAR BOM JESUS,41,201505
75608547000335,ASSOCIACAO HOSPITALAR BOM JESUS,41,201505
75623181000101,ASSOCIACAO HOSPITALAR BENEFICENTE DE BANDEIRANTES,41,201505
75683276000110,IRMANDADE DA SANTA CASA DE MISERICORDIA DE PRUDENTOPOLIS,41,201505
75731000000837,PREFEITURA MUNICIPAL DE FLORAI,41,200801
75741330000137,MUNICIPIO DE IVAIPORA,41,201504
75753442000108,CENTRO DE TRIAGEM E OBRAS SOCIAIS DO VALE DO IVAI,41,201505
75757849000103,SANTA CASA DE MISERICORDIA DE CAMBE,41,201505
75802348000100,MATERNIDADE E CIRURGIA NOSSA SENHORA DO ROCIO LTDA,41,201505
75807073000199,HOSPITAL E MATERNIDADE PAROLIN LTDA,41,201505
75829408000170,FUNDACAO DO HOSPITAL E MATERNIDADE SANTA ADELAIDE,41,201503
75851097000145,HOSPITAL REGIONAL DE DOURADINA,41,201505
75866244000150,AURELIO REGASSO,41,201505
75886325000112,THEODORO BUSSO BECK,41,201505
75887471000162,SANTA CASA DE MISERICORDIA MARIA ANTONIETA,41,201502
75944710000179,POLICLINICA RONDON LTDA,41,200801
75957431000140,ASSOCIACAO SOCIAL DE NOSSA SENHORA APARECIDA DE TURVO,41,201505
75981290000109,HOSPITAL NOSSA SENHORA DE LOURDES LTDA,41,201505
75984195000150,HOSPITAL SUDOESTE LTDA,41,201505
76021476000170,HOSPITAL E MATERNIDADE IMACULADA CONCEICAO,41,201505
76022516000280,PREFEITURA MUNICIPAL DE ANTONINA,41,201505
76048339000120,POLICLINICA CRISTO REI LTDA,41,201505
76051317000119,HOSPITAL SAO JOAO DO IVAI II,41,201505
76060235000130,HOSPITAL E MATERNIDADE IVAIPORA LTDA,41,201505
76080027000101,HOSPITAL SAO LUCAS DE CASCAVEL LTDA,41,201505
76081199000191,HOSPITAL E MATERNIDADE PARAIBA LTDA,41,201505
76081892000164,HOSPITAL POLICLINICA CASCAVEL LTDA,41,200801
76104058000147,HOSPITAL DE OLHOS DO PARANA LTDA,41,201505
76105543001107,PREFEITURA MUNICIPAL DE SAO JOSE DOS PINHAIS,41,200801
76128164000160,SOCIEDADE BENEFICENTE HOSPITALAR DE CONGONHINHAS,41,200801
76133222000144,HOSPITAL DE SANTO INACIO LTDA,41,200801
76179548000102,HOSPITAL SANTO ANTONIO DE CANTAGALO,41,201505
76195452000138,HOSPITAL E MATERNIDADE SAO SEBASTIAO,41,201505
76212265000115,IRMANDADE STA CASA DE MIS NOSSA SRA DO ROSARIO DE COLOMBO,41,200801
76245596000151,VILLA NORMANDA CLINICA PSIQUIATRICA COMUNITARIA SC LTDA,41,201505
76256064000110,CASA DE MISERICORDIA DE CORNELIO PROCOPIO,41,201505
76266279000111,HOSPITAL VERA CRUZ DO OESTE,41,201505
76279959000250,PREFEITURA MUNICIPAL DE PRES CASTELO BRANCO,41,201504
76290709000211,PREFEITURA MUNICIPAL DE ASSAI,41,201501
76411719000187,REINALDO ALCEU GASPARELO,41,200801
76414408000171,POLICLINICA SANTA HELENA LTDA,41,200801
76416866000816,SECRETARIA DE ESTADO DA SAUDE,41,201505
76416866000905,SECRETARIA DE ESTADO DA SAUDE,41,201505
76416866001898,SECRETARIA DE ESTADO DA SAUDE,41,201208
76416866002517,SECRETARIA DE ESTADO DA SAUDE,41,201505
76416866003408,SECRETARIA DE ESTADO DA SAUDE,41,201505
76416866003670,SECRETARIA DE ESTADO DA SAUDE,41,201505
76416866003750,SECRETARIA DE ESTADO DA SAUDE,41,201505
76416866003831,SECRETARIA DE ESTADO DA SAUDE,41,201505
76416866004137,SECRETARIA DE ESTADO DA SAUDE,41,201505
76416866004218,SECRETARIA DE ESTADO DA SAUDE,41,201505
76416866004560,SECRETARIA DE ESTADO DA SAUDE,41,201505
76416866004641,SECRETARIA DE ESTADO DA SAUDE,41,201411
76416866004722,SECRETARIA DE ESTADO DA SAUDE,41,201505
76416866004803,SECRETARIA DE ESTADO DA SAUDE,41,201505
76416866004994,SECRETARIA DO ESTADO DE SAUDE,41,201505
76427152000137,FUNDACAO MEDICO ASSISTENCIAL DE CAPITAO LEONIDAS MARQUES,41,201505
76440577000186,CLINICA HEIDELBERG LTDA,41,200801
76443951000105,MURAOKA E SARUASHI,41,200801
76449297000139,HOSPITAL SANTO ANTONIO DO IGUACU LTDA,41,200801
76498013000102,HOSPITAL NOSSA SENHORA DO PILAR LTDA,41,201505
76502897000113,HOSPITAL SAO LUCAS SA,41,201505
76544741000600,FEDERACAO ESPIRITA DO PARANA,41,201505
76555069000143,HOSPITAL SANTA CRUZ SOCIEDADE ANONIMA,41,201412
76562198000169,HOSPITAL NOSSA SENHORA DAS GRACAS,41,201505
76562198000240,HOSPITAL NOSSA SENHORA DAS GRACAS,41,201505
76562198000320,HOSPITAL NOSSA SENHORA DAS GRACAS,42,201505
76562198000401,HOSPITAL NOSSA SENHORA DAS GRACAS,41,201505
76562198000592,HOSPITAL NOSSA SENHORA DAS GRACAS,41,201505
76562198000673,HOSPITAL NOSSA SENHORA DAS GRACAS,41,201505
76575604000209,SOCIEDADE EVANGELICA BENEFICENTE DE CURITIBA,41,201505
76578137001595,PROV BRAS CONG IRM CAR SAO VICENTE DE PAULO,43,200801
76578137001757,PROV BRAS DA CIFC DE SAO VICENTE DE PAULO,41,200801
76591569000130,ASSOCIACAO HOSPITALAR DE PROTECAO A INFANCIA DR RAUL CARNEIR,41,201505
76613835000189,IRMANDADE DA SANTA CASA DE MISERICORDIA DE CURITIBA,41,201505
76613835000260,HOSPITAL PSIQUIATRICO NOSSA SENHORA DA LUZ,41,200801
76613835000774,IRMANDADE DA SANTA CASA DE MISERICORDIA DE CURITIBA,41,201505
76659820000232,ASSOCIACAO PARANAENSE DE CULTURA HUC,41,201505
76659820002367,ASSOCIACAO PARANAENSE DE CULTURA,41,201503
76683986001428,INSTITUTO DE SAUDE DO ESTADO DO PARANA,41,200801
76683986001690,ISEP HOSPITAL HIPOLITO E AMELIA ALVES DE ARAUJO,41,200801
76700244000149,FUNDACAO HOSPITALAR DE CAMBORIU,42,201505
76718527000118,HOSPITAL MENINO DEUS LTDA,41,201505
76782143000164,POLICLINICA NOVA PRATA DO IGUACU LTDA,41,201505
76783109000104,HOSPITAL GUARANIACU LTDA,41,201505
76839588000133,CLINICA MEDICA HJ LTDA,41,201505
76883370000267,SOCIEDADE BENEFICENTE LAR BELEM,41,201505
76898154000104,HOSPITAL E LABORATORIO DE ANALISES CLINICAS LTDA,41,200801
76898378000116,SOCIEDADE HOSPITALAR DOS TRABALHADORES RURAIS DE VERE,41,201505
76910900000138,FUNDO MUNICIPAL DE SAUDE,41,201211
76911635000102,HOSPITAL E MATERNIDADE DE SENGES,41,201505
76911999000192,HOSPITAL E MATERNIDADE SAO PAULO DE PALMAS LTDA,41,200801
76953702000151,CLINICA DE OLHOS PARANAVAI LTDA,41,201505
76970334000230,PREFEITURA MUNICIPAL DE PARANACITY,41,201106
77024735000180,HOSPITAL E MATERNIDADE MAE DE DEUS LTDA,41,200801
77028058000178,HOSPITAL SANTA CRUZ DO PINHAO LTDA,41,201505
77105021000104,MIKAMI E MAEDA,41,201505
77115541000190,TRICHES E TRICHES LTDA,41,200801
77132975000106,HOSPITAL SAO JOAO DE SANTA CRUZ LTDA,41,200801
77142867000106,JOSE CINCINATO AIRES CORREIA,41,201505
77199610000190,GOMES E AZEVEDO,41,200801
77238947000160,IRMANDADE DA SANTA CASA SAO VIVENTE DE PAULO TERRA BOA,41,201505
77250678000157,SOCIEDADE BENEFICIENTE DE SANTA AMELIA,41,201505
77251544000150,FUNDACAO VALE DO PARANAPANEMA,41,201505
77288835000113,HOSPITAL E MATERNIDADE SANTA CATARINA LTDA,41,200801
77292860000170,HOSPITAL SANTA MONICA DE MEDIANEIRA LTDA,41,201505
77302818000193,HOSPITAL SAO LUCAS DE ASSIS CHATEAUBRIAND LTDA,41,201505
77332682000164,HOSPITAL SAO CAMILO LTDA,41,201505
77403145000168,POLICLINICA DOIS VIZINHOS LTDA,41,201505
77418341000106,SOCIEDADE HOSPITAL E MATERNIDADE NOSSA SENHORA DO CARAVAGGIO,41,201408
77444131000192,FUNDACAO MEDICA ASSISTENCIAL DO MUNICIPIO DE INDIANOPOLIS,41,200801
77509479000110,FUNDACAO MEDICA E HOSPITALAR DO TRAB RURAL DE QUITANDINHA,41,201505
77543296000111,CLAUDIO GOLEMBA,41,201505
77545887000128,HOSPITAL SANTA MARIA DE GOIOERE LTDA,41,201502
77617785000170,CASA DE SAUDE SANTO AGOSTINHO LTDA AMPERE,41,200801
77645513000184,POLICLINICA SAO MARCOS CM LTDA,41,201311
77679785000103,HOSPITAL E MATERNIDADE SAO LUIZ LTDA,41,200801
77766566000153,WILSON JOSE SILVA NUNES E CIA LTDA,41,201505
77781706000243,UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO,41,201402
77799823000153,HOSPITAL DAS NACOES LTDA,41,201411
77810505000146,POLICLINICA SAO VICENTE DE PAULA LTDA,41,200801
77812519000107,SOCIEDADE HOSPITALAR BELTRONENSE LTDA,41,201505
77813335000153,HOSPITAL E MATERNIDADE IMACULADA CONCEICAO LTDA REALEZA,41,201505
77893469000121,HOSPITAL DE CARIDADE SAO VICENTE DE PAULO,41,201505
77992709000145,HOSPITAL DAS CLINICAS DE UBIRATA,41,200801
78038114000118,SOCIEDADE HOSPITALAR BENEFICENTE DE ANDIRA,41,201505
78040417000175,SANTA CASA DE MISERICORDIA DE GUARATUBA,41,200801
78062734000192,HOSPITAL E MATERNIDADE JAIME CANET,41,200912
78077906000100,ASSOCIACAO DA SANTA CASA DE IBIPORA,41,201505
78143153000185,IRMANDADE DO HOSPITAL DE CARIDADE DE IRATI,41,201505
78149051000177,MACHIMA CIA LTDA,41,201412
78151438000168,DAPAWAL SERVICOS MEDICOS LTDA,41,201505
78184884000179,HOSPITAL MATERNIDADE SAO LOURENCO LTDA,41,201505
78189537000139,INSTITUTO DE ONCOLOGIA E HEMATOLOGIA MARINGA LTDA,41,201505
78191574000181,FUNDACAO MEDICA ASSISTENCIAL TRABALHADOR RURAL RONDON,41,201505
78195971000121,ALBERGUE NOTURNO NOSSO LAR,41,201505
78199312000163,FUNDACAO HOSPITALAR DO TRAB RURAL DE SAO JORGE IVAI,41,201505
78209558000179,MISERICORDIA DE JACAREZINHO,41,201505
78250677000175,HOSPITAL E MATERNIDADE NOSSA SENHORA DE COPACABANA,41,201505
78276409000122,SANTA CASA DE MISERICORDIA NOSSA SENHORA DO ROSARIO,41,201505
78297090000111,ASSOCIACAO BENEFICIENTE CASA DE MISERICORDIA DE CAMBARA,41,201505
78347077000120,HOSPITAL MADRE TEREZA DE CALCUTA,41,201505
78358041000141,JERONYMO MARTINEZ,41,200801
78372539000169,ABIMED SERVICOS MEDICOS LTDA,41,201505
78419264000171,CASA DE SAUDE E MATERNIDADE DE QUINTA DO SOL,41,200801
78478328000105,FUNDACAO MEDICA ASS I DO TRABALHADOR RURAL SAO JOSE CERRITO,42,201501
78478559000119,ASSOCIACAO BENEFICENTE HOSPITALAR PERITIBA,42,201505
78478559000208,ASSOCIACAO BENEFICENTE HOSPITALAR PERETIBA,42,201505
78480456000193,SOCIEDADEHOSPITALAR BENEFICENTE SANTA MARTA,42,200801
78503711000176,HOSPITAL MUNICIPAL DE DIONISIO CERQUEIRA,42,200904
78517075000131,HOSPITAL BOM JESUS DE CAMPO NOVO LTDA,41,201407
78613841000161,ASSOCIACAO EVANGELICA BENEFICENTE DE LONDRINA,41,201505
78614971000461,IRMANDADE DA SANTA CASA DE LONDRINA,41,201505
78633088000176,INSTITUTO DE CANCER DE LONDRINA,41,201505
78640489000315,UNIVERSIDADE ESTADUAL DE LONDRINA,41,201505
78680337000770,UNIVERSIDADE ESTADUAL DO OESTE DO PARANA,41,201505
78734282000148,POLICLINICA CHOPINZINHO LTDA,41,201505
78774221000104,CASA DE SAUDE DR ENIO COSTA LTDA,41,200801
78804572000110,AM CALIXTO CIA LTDA,41,200801
78897519000101,HOSPITAL DE CARIDADE SAO PEDRO,41,201505
78956646000134,CASA DE SAUDE E MATERNIDADE NSRA APARECIDA LTDA,41,201505
79061677000190,NESTOR DO VAL E CIA LTDA,41,200801
79066593000149,E SALVADOR E SPIGOLON LTDA,41,200801
79068870000152,HOSPITAL SAO PEDRO LTDA,41,200801
79114500000104,HOSPITAL E MATERNIDADE MARINGA SA,41,200805
79115762000193,IRMANDADE SANTA CASA DE MISERICORDIA DE MARINGA,41,201505
79119269000141,HOSPITAL E MATERNIDADE SANTA LUCIA LTDA,41,201505
79129110000108,SANATORIO MARINGA LTDA,41,201505
79260154000172,PREFEITURA MUNICIPAL DE SAPOPEMA,41,200801
79337135000105,HOSPITAL E MATERNIDADE DE MORRETES,41,201505
79354346000148,HOSPITAL NOROESTE LTDA,41,201505
79376760000158,HOSPITAL MUNICIPAL DE MAJOR VIEIRA,42,201505
79447876000130,HITLER DOS SANTOS E CIA LTDA,41,200801
79476578000179,HOSPITAL E MATERNIDADE SAO JOSE DE JANDAIA LTDA,41,200801
79539383000120,HOSPITAL SANTA PELIZZARI LTDA,41,201505
79572665000120,HOSPITAL DE CARIDADE DE PALMEIRA,41,201505
79604534000187,CENTRAL MEDICA DE CAMPINA DA LAGOA LTDA,41,201505
79691267000122,DORIVAL RICCI CIA LTDA,41,201505
79852778000189,POLICLINICA PATO BRANCO SA,41,201505
79864534000116,HOSPITAL DR JULIO ZAVALA BARRIENTOS,41,201505
79865846000144,SINDICATO DOS TRABALHADORES RURAIS DE ITAPEJARA D OESTE,41,200801
80088263000133,HOSPITAL SANTA LUZIA DE DEOLINDO JOSE BAGGIO,42,201505
80104284000103,HOSPITAL SAO JORGE LTDA,42,201505
80137375000137,CLINICA MEDICO CIRURGICA DE PIRAQUARA,41,201412
80147804000157,IRMANDADE SAO VICENTE DE PAULO,41,201505
80205685000141,ASSOCIACAO DE PESQUISA E TRATAMENTO ALCOOLISMO,41,201505
80234826000405,ASSOCIACAO MISSIONARIA DE BENEFICENCIA,51,201504
80234826001126,SOCIEDADE DE ENSINO E BENEFICENCIA PROVINCIA DO SUL,41,200801
80238926000159,SANTA CASA DE MISERICORDIA DE PONTA GROSSA,41,201505
80241078000137,ASS DE PROTECAO A MATERNIDADE E INFANCIA P GROSSA,41,201505
80251838000278,SEBPG HOSPITAL EVANGELICO DE PONTA GROSSA,41,200801
80352925000130,HOSPITAL SUGISAWA LTDA,41,201505
80523061000172,HOSPITAL E MATERNIDADE BOA ESPERANCA LTDA,41,201505
80534480000100,HOSPITAL E MATERNIDADE AZEVEDO LTDA,41,200801
80612294000141,HOSPITAL SANTA CASA,41,201505
80617319000108,FUNDO MUNICIPAL DE SAUDE DE IBAITI,41,200907
80636475000108,PREFEITURA MUNICIPAL DE CHAPECO,42,201005
80643117000122,HOSPITAL MUNICIPAL ANCHIETENSE,42,201411
80665128000103,HOSPITAL DE CARIDADE SAO VICENTE DE PAULO,41,201505
80672561000176,HOSPITAL DE CARIDADE DONA DARCY VARGAS,41,201505
80724586000176,SANTA CASA DE MISERICORDIA DE RIBEIRAO CLARO,41,201505
80759111000115,HOSPITAL DE CARIDADE SAO FRANCISCO DE ASSIS,41,201505
80764889000112,OFTALMOCLINICA CURITIBA SC LTDA,41,201505
80788821000173,HOSPITAL MUNICIPAL ALVADI MONTICELLI,41,201505
80860273000145,SOCIEDADE HOSPITAL BOM JESUS,41,201505
80899834000110,HOFTALMAR HOSPITAL DE OLHOS LTDA,41,201505
80906639000170,ASSOCIACAO BENEFICENTE SAO RAFAEL,41,201505
80910383000174,CASA DE SAUDE ROLANDIA LTDA SC,41,201505
80926751000172,CONSELHO COMUNITARIO HOSP DR UBIRAJARA CONDESSA DE ITAMBARA,41,201505
81040024000176,UGO ROBERTO ACCORSI,41,201505
81124190000150,MARCANTE GUIMARAES E VIEIRA LTDA STO ANTONIO SUDOESTE,41,201505
81161366000144,FUNDACAO HOSPITALAR DE IMBUIA,42,201505
81161697000184,HOSPITAL NOSSA SENHORA DA SAUDE,41,201505
81190449000242,FUNDACAO DE ESTUDOS DAS DOENCAS DO FIGADO KOUTOULAS RIBEI,41,201505
81190449000404,FUNDACAO DE ESTUDOS DAS DOENCAS DO FIGADO KOUTOULAS RIBEI,41,201505
81270209000177,HOSPITAL DE OLHOS CENTRO OFTALMOLOGICO DE CASCAVEL SC LTDA,41,201505
81270548000153,UNIAO OESTE PARANAENSE DE ESTUDOS E COMBATE AO CANCER,41,201505
81286254000110,FUNDACAO HOSPITALAR MUNICIPAL DE CANELINHA,42,201505
81286668000149,HOSPITAL MUNICIPAL MONSENHOR JOSE LOCKS,42,201505
81308868000155,HOSPITAL E MATERNIDADE DE SAO JOSE DOS PINHAIS,41,200801
81356321000125,HOSPITAL E MATERNIDADE DR PAULO FORTES,41,201505
81471757000165,HOSPITAL OSVALDO CRUZ,41,201505
81590051000112,BIELA E FREDERICO LTDA,41,201407
81609091000169,HOSPITAL SAO VICENTE DE PAULO,41,201505
81637373000170,FUNDACAO HOSPITALAR DE SAUDE MUNICIPAL,41,200801
81644718000112,ASSOCIACAO DE PROTECAO A MATERNIDADE E A INFANCIA,41,201505
81702300000114,C L MANOEL LTDA,41,200801
81722621000180,IRMANDADE DA SANTA CASA DE URAI,41,201502
81752347000192,SOCIEDADE HOSPITAL DE CARIDADE SAO SEBASTIAO,41,201505
81818973000134,SANTA CASA DE MISERICORDIA DE SIQUEIRA CAMPOS,41,201505
81834871000102,HOSPITAL OSVALDO CRUZ LTDA,41,201505
81856262000154,HOSPITAL DO SINDICATO DOS TRABALHADORES RURAIS DE ALTONIA,41,200801
81866238000287,INSTITUTO DE OLHOS DE FLORIANOPOLIS,42,201504
82339284000100,HOSPITAL E MATERNIDADE QUATRO PONTES LTDA,41,200801
82535832000177,FUNDACAO MED ASSISTENCIAL DO TRAB RURAL DE SAO BONIFACIO,42,201505
82558487000197,HOSPITAL MUNICIPAL HENRIQUE LAGE,42,201505
82602327000360,UNIMED DE JOINVILLE COOPERATIVA DE TRABALHOS MEDICOS,42,201503
82653163000138,ASSOC HOSPITALAR BENEFICENTE MISERICORDIA DE VILA ITOUPAVA,42,201505
82654088000120,FUNDACAO HOSPITALAR DE BLUMENAU,42,201505
82733767000194,FUNDACAO MEDICO SOCIAL RURAL DE PONTE ALTA,42,201505
82763798000430,COMUNIDADE EVANGELICA DE RIO DO SUL,42,201505
82776550000161,HOSPITAL NOSSA SENHORA DA PAZ,42,201505
82788548000102,HOSPITAL NOSSA SENHORA DO PATROCINIO,42,201505
82804592000169,FUNDACAO MEDICA ASSISTENCIAL DO TRABALHADOR RURAL,42,201505
82808759000160,FUNDACAO MEDICO ASSISTENCIAL DO TRAB RURAL DE NOVA ERECHIM,42,201505
82817172000117,FUNDACAO HOSPITALAR E ASSISTENCIAL DE CUNHA PORA,42,201505
82827304000191,FUNDACAO MEDICA SOCIAL RURAL SALTO VELOSO,42,201505
82832361000169,HOSPITAL SAO LUCAS,42,201505
82951245000835,HOSPITAL GOVERNADOR CELSO RAMOS,42,201505
82951245000916,HOSPITAL INFANTIL JOANA DE GUSMAO,42,201505
82951245001050,SECRETARIA DE ESTADO DA SAUDE,42,201505
82951245001130,INSTITUTO DE CARDIOLOGIA,42,201505
82951245001211,HOSPITAL NEREU RAMOS,42,201505
82951245001300,SECRETARIA DE ESTADO DA SAUDE,42,201505
82951245001483,HOSPITAL COLONIA SANTANA,42,201505
82951245001564,SECRETARIA ESTADUAL DA SAUDE,42,201505
82951245001726,SECRETARIA DE ESTADO DA SAUDE,42,201505
82951245001807,SECRETARIA DE ESTADO DA SAUDE,42,201505
82951245001998,SECRETARIA DE ESTADO DA SAUDE,42,201505
82951245002102,SECRETARIA DE ESTADO DA SAUDE,42,201505
82951245002455,HOSPITAL REGIONAL HANS DIETER SCHMIDT,42,201505
82951245002536,MATERNIDADE DARCY VARGAS,42,201505
82951245002617,SECRETARIA DE ESTADO DA SAUDE,42,201505
82965070000149,HOSPITAL NOSSA SENHORA DAS GRACAS,42,201505
82986985000130,HOSPITAL ARQUIDIOCESANO CONSUL CARLOS RENAUX,42,201505
82991860000107,ASSOCIACAO HOSPITAL E MATERNIDADE DOM JOAQUIM,42,201505
83006650000171,FUNDACAO HOSPITALAR ALEX KRIESER,42,201505
83012617000154,SOCIEDADE BENEFICIENTE DOM DANIEL HOSTIN,42,201505
83024968000185,HOSPITAL SANTO ANTONIO LTDA,42,201505
83058149000159,HOSPITAL DE CARIDADE E MATERNIDADE JONAS RAMOS,42,200801
83077396000100,HOSPITAL NOSSA SENHORA APARECIDA LTDA,42,201505
83119347000185,HOSPITAL SANTA INES SA,42,200801
83135186000113,HOSPITAL NOSSA SENHORA APARECIDA,42,200801
83145052000183,HOSPITAL SAO SEBASTIAO,42,201505
83145375000177,HOSPITAL MUNICIPAL BOM JESUS,42,201505
83156455000128,FUNDACAO HOSPITALAR DR JOSE ATHANASIO,42,201505
83168377000181,VOTSFP E HOSPITAL DE CARIDADE,42,200801
83181297000166,FUNDACAO MEDASSISTTRABRURAL DE VIDAL RAMOS,42,201505
83192096000164,HOSPITAL SANTA CRUZ DE CANOINHAS,42,201505
83226175000149,ASSOCIACAO HOSPITALAR MONDAI,42,201505
83249714000165,FUNDACAO SOCIAL RURAL MEDICA SAO SEBASTIAO,42,201505
83255901000151,ASSISTENCIA SOCIAL SAO SEBASTIAO,42,201505
83269977000136,HOSPITAL SAO JOSE,42,200801
83297739000134,ASSOCIACAO HOSPITALAR BENEFICENTE DE PINHALZINHO,42,201505
83303339000194,SOCIEDADE HOSPITALAR BENEFICENTE DE MODELO,42,201505
83307488000121,CLINICA E MATERNIDADE SAO LUCAS,15,200801
83325381000106,HOSPITAL CAMILO SALGADO LTDA,15,201505
83358119000168,V S CURI SERVICOS MEDICOS LTDA,15,200801
83365635000110,CELIA SEGUISHI CHAVES,15,200801
83366526000117,CLINICA CIRURGICA SAMARITANO SC LTDA,15,201505
83389551000116,FUNDACAO MEDICO SOCIAL RURAL DE SANTA CATARINA,42,201505
83428508000112,ASSOCIACAO HOSPITALAR DE TUNAPOLIS,42,201505
83467126000106,HOSPITAL SANTO ANTONIO,42,201505
83506030000282,BENEFICENCIA CAMILIANA DO SUL,42,201505
83506030000606,BENEFICENCIA CAMILIANA DO SUL,42,201505
83506030000797,BENEFICENCIA CAMILIANA DO SUL,42,201505
83506030000878,BENEFICENCIA CAMILIANA DO SUL,43,201505
83506030001092,BENEFICENCIA CAMILIANA DO SUL,41,200801
83506030001173,BENEFICENCIA CAMILIANA DO SUL,41,201304
83506030001254,BENEFICENCIA CAMILIANA DO SUL,42,201505
83506030001505,BENEFICENCIA CAMILIANA DO SUL,42,201505
83520122000136,FUNDACAO MEDICA ASSISTENCIAL DOS TRABALHADORES RURAIS,42,201505
83574616000101,ASSOCIACAO DE ASSISTENCIA HOSPITALAR OSVALDO CRUZ,42,201505
83581496000161,HOSPITAL NATALIA ARRAES LTDA,15,200801
83589408000178,CENTRO DESAUDE CLINICO MENINO JESUS,15,200801
83627596000181,FUNDACAO HOSPITALAR DE TRES BARRA,42,201505
83632828000190,SOCIEDADE HOSPITALAR COMUNITARIA ANNEGRET NEITZKE,42,201505
83647552000113,HOSPITAL SAO JOAO BATISTA LTDA,42,200801
83684324000113,HOSPITAL E MATERNIDADE MUNICIPAL SANTO ANTONIO,42,201505
83708792000180,FUNDACAO MEDICO SOCIAL RURAL DE SAO MARTINHO,42,201505
83743450000100,SOCIEDADE HOSP COMUN PE CLEMENTE KAMPMANN,42,201505
83782284000142,SOCHOSPCOMGOV IRINEU BORNHAUSEN,42,201409
83783282000178,HOSPITAL E MATERNIDADE SANTA TEREZINHA,42,201505
83793877000104,FUNDACAO HOSPITALAR DE RIO DOS CEDROS,42,201505
83810523000120,ASSOCIACAO HOSPITALAR DE GUABIRUBA,42,200801
83828178000152,ASSOCIACAO HOSPITALAR DE VARGEAO,42,201505
83830083000173,HOSPITAL BENEFICENTE SAO ROQUE,42,201505
83835736000107,ASSOCIACAO BENEFICENTE HOSPITALAR GUARUJA,42,201505
83852418000154,FUNDACAO SOCIAL HOSPITALAR DE ICARA,42,201505
83856948000170,SOCIEDADE HOSPITALAR BENEFICENTE SAO CRISTOVAO,42,201505
83857003000173,HOSPITAL E MATERNIDADE BOM JESUS LTDA,42,200801
83860676000182,HOSPITAL IZOLDE HUBNER DALMORA,42,201505
83860684000129,HOSPITAL SANTA RITA DE CASSIA LTDA,42,201505
83871525000120,FUNDACAO MEDICO SOCIAL RURAL SANTO ANTONIO,42,201505
83883306001132,SOCIEDADE DIVINA PROVIDENCIA,42,201505
83883306001213,SOCIEDADE DIVINA PROVIDENCIA,42,201505
