CID,DESCRICAO,TP_NIVEL,RESTRSEXO,DS_CATEGORIA,DS_GRUPO,DS_CAPITULO
Z854,Historia pessoal neopl malig orgaos genitais,SUBCAT,5,Historia pessoal de neopl malig,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z855,Historia pessoal neopl malig trato urinario,SUBCAT,5,Historia pessoal de neopl malig,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z856,Historia pessoal de leucemia,SUBCAT,5,Historia pessoal de neopl malig,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z857,Hist pess out neop mal tec linf hem tec corr,SUBCAT,5,Historia pessoal de neopl malig,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z858,Hist pess neopl malig outr orgaos aparelhos,SUBCAT,5,Historia pessoal de neopl malig,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z859,Historia pessoal de neopl malig NE,SUBCAT,5,Historia pessoal de neopl malig,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z86,Historia pessoal de algumas outr doenc,CAT,5,Historia pessoal de algumas outr doenc,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z860,Historia pessoal de outr neoplasias,SUBCAT,5,Historia pessoal de algumas outr doenc,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z861,Historia pessoal de doenc infecc e parasit,SUBCAT,5,Historia pessoal de algumas outr doenc,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z862,Hist pess doenc sang org hemat transt imunit,SUBCAT,5,Historia pessoal de algumas outr doenc,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z863,Hist pess doenc endocr nutric metabolicas,SUBCAT,5,Historia pessoal de algumas outr doenc,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z864,Historia pessoal de abuso subst psicoativas,SUBCAT,5,Historia pessoal de algumas outr doenc,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z865,Historia pessoal outr transt mentais comport,SUBCAT,5,Historia pessoal de algumas outr doenc,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z866,Hist pess doenc sist nerv org sentidos,SUBCAT,5,Historia pessoal de algumas outr doenc,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z867,Historia pessoal doenc aparelho circulatorio,SUBCAT,5,Historia pessoal de algumas outr doenc,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z87,Historia pessoal de outr doenc e afeccoes,CAT,5,Historia pessoal de outr doenc e afeccoes,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z870,Historia pessoal de doenc aparelho respirat,SUBCAT,5,Historia pessoal de outr doenc e afeccoes,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z871,Historia pessoal de doenc aparelho digestivo,SUBCAT,5,Historia pessoal de outr doenc e afeccoes,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z872,Historia pessoal doenc pele e tec subcutaneo,SUBCAT,5,Historia pessoal de outr doenc e afeccoes,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z873,Hist pess doenc sist osteomusc e tec conjunt,SUBCAT,5,Historia pessoal de outr doenc e afeccoes,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z874,Hist pess doenc do aparelho geniturinario,SUBCAT,5,Historia pessoal de outr doenc e afeccoes,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z875,Hist pess complic gravidez parto e puerperio,SUBCAT,3,Historia pessoal de outr doenc e afeccoes,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z876,Hist pess afecc orig periodo perinatal,SUBCAT,5,Historia pessoal de outr doenc e afeccoes,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z877,Hist pess malform deform congen anom cromos,SUBCAT,5,Historia pessoal de outr doenc e afeccoes,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z878,Historia pessoal de outr afeccoes espec,SUBCAT,5,Historia pessoal de outr doenc e afeccoes,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z88,Hist pess alergia drog medic subst biolog,CAT,5,Hist pess alergia drog medic subst biolog,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z880,Historia pessoal de alergia a penicilina,SUBCAT,5,Hist pess alergia drog medic subst biolog,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z881,Hist pessoal alergia outr agente antibiotico,SUBCAT,5,Hist pess alergia drog medic subst biolog,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z882,Historia pessoal de alergia as sulfonamidas,SUBCAT,5,Hist pess alergia drog medic subst biolog,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z883,Hist pess alergia a outr agentes antiinfecc,SUBCAT,5,Hist pess alergia drog medic subst biolog,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z884,Hist pess de alergia a agente anestesico,SUBCAT,5,Hist pess alergia drog medic subst biolog,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z885,Hist pess de alergia a agente narcotico,SUBCAT,5,Hist pess alergia drog medic subst biolog,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z886,Hist pessoal de alergia a agente analgesico,SUBCAT,5,Hist pess alergia drog medic subst biolog,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z887,Hist pessoal de alergia a soro e a vacina,SUBCAT,5,Hist pess alergia drog medic subst biolog,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z888,Hist pess alerg outr drog medic subst biolog,SUBCAT,5,Hist pess alergia drog medic subst biolog,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z889,Hist pess alergia drog medic subst biolog NE,SUBCAT,5,Hist pess alergia drog medic subst biolog,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z89,Ausencia adquir de membros,CAT,5,Ausencia adquir de membros,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z890,Ausencia adquir de dedos da mao unilateral,SUBCAT,5,Ausencia adquir de membros,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z891,Ausencia adquir de mao e punho,SUBCAT,5,Ausencia adquir de membros,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z892,Ausencia adquir de braco acima do punho,SUBCAT,5,Ausencia adquir de membros,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z893,Ausencia adquir de ambos membros super,SUBCAT,5,Ausencia adquir de membros,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z894,Ausencia adquir de pe e tornozelo,SUBCAT,5,Ausencia adquir de membros,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z895,Ausencia adquir perna nivel abaixo joelho,SUBCAT,5,Ausencia adquir de membros,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z896,Ausencia adquir da perna acima do joelho,SUBCAT,5,Ausencia adquir de membros,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z897,Ausencia adquir de ambos membros infer,SUBCAT,5,Ausencia adquir de membros,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z898,Ausencia adquir dos membros super e infer,SUBCAT,5,Ausencia adquir de membros,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z899,Ausencia adquir de membro NE,SUBCAT,5,Ausencia adquir de membros,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z90,Ausencia adquir de orgaos NCOP,CAT,5,Ausencia adquir de orgaos NCOP,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z900,Ausencia adquir de parte da cabeca e pescoco,SUBCAT,5,Ausencia adquir de orgaos NCOP,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z901,Ausencia adquir de mamas,SUBCAT,5,Ausencia adquir de orgaos NCOP,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z902,Ausencia adquir do pulmao,SUBCAT,5,Ausencia adquir de orgaos NCOP,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z903,Ausencia adquir de parte do estomago,SUBCAT,5,Ausencia adquir de orgaos NCOP,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z904,Ausencia adquir outr partes trato digestivo,SUBCAT,5,Ausencia adquir de orgaos NCOP,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z905,Ausencia adquir do rim,SUBCAT,5,Ausencia adquir de orgaos NCOP,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z906,Ausencia adquir outr partes trato urinario,SUBCAT,5,Ausencia adquir de orgaos NCOP,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z907,Ausencia adquir de orgaos genitais,SUBCAT,5,Ausencia adquir de orgaos NCOP,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z908,Ausencia adquir de outr orgaos,SUBCAT,5,Ausencia adquir de orgaos NCOP,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z91,Historia pessoal de fatores de risco NCOP,CAT,5,Historia pessoal de fatores de risco NCOP,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z910,Hist pess alergia exc drogas subst biolog,SUBCAT,5,Historia pessoal de fatores de risco NCOP,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z911,Hist pess nao ader trat ou regime medico,SUBCAT,5,Historia pessoal de fatores de risco NCOP,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z912,Historia pessoal de ma higiene pessoal,SUBCAT,5,Historia pessoal de fatores de risco NCOP,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z913,Historia pessoal ciclo vigilia-sono anormal,SUBCAT,5,Historia pessoal de fatores de risco NCOP,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z914,Historia pessoal de trauma psicologico NCOP,SUBCAT,5,Historia pessoal de fatores de risco NCOP,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z915,Historia pessoal de auto agressao,SUBCAT,5,Historia pessoal de fatores de risco NCOP,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z916,Historia pessoal de outr traumas fisicos,SUBCAT,5,Historia pessoal de fatores de risco NCOP,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z918,Hist pess outr fatores de risco espec NCOP,SUBCAT,5,Historia pessoal de fatores de risco NCOP,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z92,Historia pessoal de tratamento medico,CAT,5,Historia pessoal de tratamento medico,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z920,Historia pessoal de anticoncepcao,SUBCAT,5,Historia pessoal de tratamento medico,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z921,Hist pess uso longo prazo de anticoagulantes,SUBCAT,5,Historia pessoal de tratamento medico,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z922,Hist pess uso longo prazo outr medicamentos,SUBCAT,5,Historia pessoal de tratamento medico,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z923,Historia pessoal de irradiacao,SUBCAT,5,Historia pessoal de tratamento medico,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z924,Historia pessoal cirurgia grande porte NCOP,SUBCAT,5,Historia pessoal de tratamento medico,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z925,Historia pessoal de medidas de reabilitacao,SUBCAT,5,Historia pessoal de tratamento medico,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
Z928,Historia pessoal de outr tratamentos medicos,SUBCAT,5,Historia pessoal de tratamento medico,Z80-Z99 Pessoas com riscos relacionados com história pessoal e familiar,XXI. Fatores que influenciam o estado de saúde
